"gutenberg_id","text"
1400,"buildings ever squeezed together in a rank corner as a club for"
1400,"Tom-cats."
1400,""
1400,"We entered this haven through a wicket-gate, and were disgorged by an"
1400,"introductory passage into a melancholy little square that looked to me"
1400,"like a flat burying-ground. I thought it had the most dismal trees in"
1400,"it, and the most dismal sparrows, and the most dismal cats, and the most"
1400,"dismal houses (in number half a dozen or so), that I had ever seen. I"
1400,"thought the windows of the sets of chambers into which those houses were"
1400,"divided were in every stage of dilapidated blind and curtain, crippled"
1400,"flower-pot, cracked glass, dusty decay, and miserable makeshift; while"
1400,"To Let, To Let, To Let, glared at me from empty rooms, as if no new"
1400,"wretches ever came there, and the vengeance of the soul of Barnard were"
1400,"being slowly appeased by the gradual suicide of the present occupants"
1400,"and their unholy interment under the gravel. A frowzy mourning of soot"
1400,"and smoke attired this forlorn creation of Barnard, and it had strewn"
1400,"ashes on its head, and was undergoing penance and humiliation as a mere"
1400,"dust-hole. Thus far my sense of sight; while dry rot and wet rot and all"
1400,"the silent rots that rot in neglected roof and cellar,--rot of rat"
1400,"and mouse and bug and coaching-stables near at hand besides--addressed"
1400,"themselves faintly to my sense of smell, and moaned, ""Try Barnard's"
1400,"Mixture."""
1400,""
1400,"So imperfect was this realization of the first of my great expectations,"
1400,"that I looked in dismay at Mr. Wemmick. ""Ah!"" said he, mistaking me;"
1400,"""the retirement reminds you of the country. So it does me."""
1400,""
1400,"He led me into a corner and conducted me up a flight of stairs,--which"
1400,"appeared to me to be slowly collapsing into sawdust, so that one of"
1400,"those days the upper lodgers would look out at their doors and find"
1400,"themselves without the means of coming down,--to a set of chambers on"
1400,"the top floor. MR. POCKET, JUN., was painted on the door, and there was"
1400,"a label on the letter-box, ""Return shortly."""
1400,""
1400,"""He hardly thought you'd come so soon,"" Mr. Wemmick explained. ""You"
1400,"don't want me any more?"""
1400,""
1400,"""No, thank you,"" said I."
1400,""
1400,"""As I keep the cash,"" Mr. Wemmick observed, ""we shall most likely meet"
1400,"pretty often. Good day."""
1400,""
1400,"""Good day."""
1400,""
1400,"I put out my hand, and Mr. Wemmick at first looked at it as if he"
1400,"thought I wanted something. Then he looked at me, and said, correcting"
1400,"himself,--"
1400,""
1400,"""To be sure! Yes. You're in the habit of shaking hands?"""
1400,""
1400,"I was rather confused, thinking it must be out of the London fashion,"
1400,"but said yes."
1400,""
1400,"""I have got so out of it!"" said Mr. Wemmick,--""except at last. Very"
1400,"glad, I'm sure, to make your acquaintance. Good day!"""
1400,""
1400,"When we had shaken hands and he was gone, I opened the staircase window"
1400,"and had nearly beheaded myself, for, the lines had rotted away, and it"
1400,"came down like the guillotine. Happily it was so quick that I had not"
1400,"put my head out. After this escape, I was content to take a foggy view"
1400,"of the Inn through the window's encrusting dirt, and to stand dolefully"
1400,"looking out, saying to myself that London was decidedly overrated."
1400,""
1400,"Mr. Pocket, Junior's, idea of Shortly was not mine, for I had nearly"
1400,"maddened myself with looking out for half an hour, and had written"
1400,"my name with my finger several times in the dirt of every pane in the"
1400,"window, before I heard footsteps on the stairs. Gradually there arose"
1400,"before me the hat, head, neckcloth, waistcoat, trousers, boots, of a"
1400,"member of society of about my own standing. He had a paper-bag under"
1400,"each arm and a pottle of strawberries in one hand, and was out of"
1400,"breath."
1400,""
1400,"""Mr. Pip?"" said he."
1400,""
1400,"""Mr. Pocket?"" said I."
1400,""
1400,"""Dear me!"" he exclaimed. ""I am extremely sorry; but I knew there was a"
1400,"coach from your part of the country at midday, and I thought you would"
1400,"come by that one. The fact is, I have been out on your account,--not"
1400,"that that is any excuse,--for I thought, coming from the country, you"
1400,"might like a little fruit after dinner, and I went to Covent Garden"
1400,"Market to get it good."""
1400,""
1400,"For a reason that I had, I felt as if my eyes would start out of my"
1400,"head. I acknowledged his attention incoherently, and began to think this"
1400,"was a dream."
1400,""
1400,"""Dear me!"" said Mr. Pocket, Junior. ""This door sticks so!"""
1400,""
1400,"As he was fast making jam of his fruit by wrestling with the door while"
1400,"the paper-bags were under his arms, I begged him to allow me to hold"
1400,"them. He relinquished them with an agreeable smile, and combated with"
1400,"the door as if it were a wild beast. It yielded so suddenly at last,"
1400,"that he staggered back upon me, and I staggered back upon the opposite"
1400,"door, and we both laughed. But still I felt as if my eyes must start out"
1400,"of my head, and as if this must be a dream."
1400,""
1400,"""Pray come in,"" said Mr. Pocket, Junior. ""Allow me to lead the way. I am"
1400,"rather bare here, but I hope you'll be able to make out tolerably well"
1400,"till Monday. My father thought you would get on more agreeably through"
1400,"to-morrow with me than with him, and might like to take a walk about"
1400,"London. I am sure I shall be very happy to show London to you. As to our"
1400,"table, you won't find that bad, I hope, for it will be supplied from our"
1400,"coffee-house here, and (it is only right I should add) at your expense,"
1400,"such being Mr. Jaggers's directions. As to our lodging, it's not by"
1400,"any means splendid, because I have my own bread to earn, and my father"
1400,"hasn't anything to give me, and I shouldn't be willing to take it, if he"
1400,"had. This is our sitting-room,--just such chairs and tables and carpet"
1400,"and so forth, you see, as they could spare from home. You mustn't give"
1400,"me credit for the tablecloth and spoons and castors, because they come"
1400,"for you from the coffee-house. This is my little bedroom; rather musty,"
1400,"but Barnard's is musty. This is your bedroom; the furniture's hired for"
1400,"the occasion, but I trust it will answer the purpose; if you should want"
1400,"anything, I'll go and fetch it. The chambers are retired, and we shall"
1400,"be alone together, but we shan't fight, I dare say. But dear me, I beg"
1400,"your pardon, you're holding the fruit all this time. Pray let me take"
1400,"these bags from you. I am quite ashamed."""
1400,""
1400,"As I stood opposite to Mr. Pocket, Junior, delivering him the bags, One,"
1400,"Two, I saw the starting appearance come into his own eyes that I knew to"
1400,"be in mine, and he said, falling back,--"
1400,""
1400,"""Lord bless me, you're the prowling boy!"""
1400,""
1400,"""And you,"" said I, ""are the pale young gentleman!"""
1400,""
1400,""
1400,""
1400,""
1400,"Chapter XXII"
1400,""
1400,"The pale young gentleman and I stood contemplating one another in"
1400,"Barnard's Inn, until we both burst out laughing. ""The idea of its"
1400,"being you!"" said he. ""The idea of its being you!"" said I. And then we"
1400,"contemplated one another afresh, and laughed again. ""Well!"" said the"
1400,"pale young gentleman, reaching out his hand good-humoredly, ""it's all"
1400,"over now, I hope, and it will be magnanimous in you if you'll forgive me"
1400,"for having knocked you about so."""
1400,""
1400,"I derived from this speech that Mr. Herbert Pocket (for Herbert was the"
1400,"pale young gentleman's name) still rather confounded his intention with"
1400,"his execution. But I made a modest reply, and we shook hands warmly."
1400,""
1400,"""You hadn't come into your good fortune at that time?"" said Herbert"
1400,"Pocket."
1400,""
1400,"""No,"" said I."
1400,""
1400,"""No,"" he acquiesced: ""I heard it had happened very lately. I was rather"
1400,"on the lookout for good fortune then."""
1400,""
1400,"""Indeed?"""
1400,""
1400,"""Yes. Miss Havisham had sent for me, to see if she could take a fancy to"
1400,"me. But she couldn't,--at all events, she didn't."""
1400,""
1400,"I thought it polite to remark that I was surprised to hear that."
1400,""
1400,"""Bad taste,"" said Herbert, laughing, ""but a fact. Yes, she had sent for"
1400,"me on a trial visit, and if I had come out of it successfully, I"
1400,"suppose I should have been provided for; perhaps I should have been"
1400,"what-you-may-called it to Estella."""
1400,""
1400,"""What's that?"" I asked, with sudden gravity."
1400,""
1400,"He was arranging his fruit in plates while we talked, which divided his"
1400,"attention, and was the cause of his having made this lapse of a word."
1400,"""Affianced,"" he explained, still busy with the fruit. ""Betrothed."
1400,"Engaged. What's-his-named. Any word of that sort."""
1400,""
1400,"""How did you bear your disappointment?"" I asked."
1400,""
1400,"""Pooh!"" said he, ""I didn't care much for it. She's a Tartar."""
1400,""
1400,"""Miss Havisham?"""
1400,""
1400,"""I don't say no to that, but I meant Estella. That girl's hard and"
1400,"haughty and capricious to the last degree, and has been brought up by"
1400,"Miss Havisham to wreak revenge on all the male sex."""
1400,""
1400,"""What relation is she to Miss Havisham?"""
1400,""
1400,"""None,"" said he. ""Only adopted."""
1400,""
1400,"""Why should she wreak revenge on all the male sex? What revenge?"""
1400,""
1400,"""Lord, Mr. Pip!"" said he. ""Don't you know?"""
1400,""
1400,"""No,"" said I."
1400,""
1400,"""Dear me! It's quite a story, and shall be saved till dinner-time. And"
1400,"now let me take the liberty of asking you a question. How did you come"
1400,"there, that day?"""
